cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기,gender
5372,16386000,8376000,0.0,0,19,5,7.8,0.1282051282051282,52,0.6162128
5373,12642500,3000000,275000.0,0,8,9,1.2222222222222223,0.2727272727272727,26,0.84240174
5374,50039250,5616000,13752600.0,9,11,64,3.78125,0.4958677685950413,3,0.51115173
5375,666252190,55620000,41312000.0,5,8,66,2.333333333333333,0.1948051948051948,5,0.21850659
5376,47169200,26827200,0.0,8,9,4,1.0,1.0,51,0.29017386
5377,3911740,482500,0.0,5,0,11,2.4545454545454546,0.5555555555555556,28,0.30376878
5378,34992800,11044000,0.0,11,15,3,4.666666666666667,0.07142857142857142,81,0.16551363
5379,382666970,54000000,112100.0,9,8,119,4.470588235294118,0.1823308270676692,3,0.07304101
5380,2438400,2221800,0.0,6,15,2,1.5,0.0,0,0.846323
5381,45149800,16280000,7920000.0,24,8,13,1.6153846153846154,0.7619047619047619,25,0.10255472
5382,67897950,5832000,6075000.0,5,18,57,5.052631578947368,0.5347222222222222,6,0.2683173
5383,267785250,41705000,100444900.0,24,2,47,2.9148936170212765,0.10948905109489053,6,0.0027761606
5384,16716150,5935000,0.0,0,8,9,4.333333333333333,0.3333333333333333,37,0.25392416
5385,101458530,12225000,10101000.0,41,19,24,2.583333333333333,0.20967741935483872,14,0.09700425
5386,11006000,7824000,2500000.0,11,19,4,1.75,0.0,4,0.09312723
5387,9703000,4175000,0.0,18,9,5,1.2,0.5,50,0.6201063
5388,119880260,42780000,800000.0,5,8,21,3.238095238095238,0.36764705882352944,16,0.2480169
5389,1037140,432000,0.0,0,11,2,4.0,0.0,79,0.44432184
5390,13012500,6480000,875000.0,18,7,3,2.6666666666666665,0.375,39,0.3633234
5391,160775100,20250000,2730000.0,37,15,33,2.060606060606061,0.2058823529411765,10,0.07632148
5392,1534000,1475000,0.0,22,8,1,2.0,0.0,0,0.49015102
5393,187121720,63770000,74858300.0,9,2,35,4.485714285714286,0.3375796178343949,9,0.017765481
5394,128446800,13960000,0.0,16,9,11,3.1818181818181817,0.057142857142857134,30,0.1623552
5395,21170200,9660000,0.0,0,15,10,3.1,0.06451612903225806,29,0.71632326
5396,3092000,1000000,0.0,20,11,2,2.5,0.0,38,0.36051616
5397,160860680,38650000,4920000.0,9,3,41,5.487804878048781,0.2311111111111111,8,0.021846503
5398,1011049400,197064000,57383100.0,5,18,86,3.63953488372093,0.4249201277955272,3,0.24688688
5399,155931010,13965000,20515000.0,11,18,48,1.9166666666666667,0.32608695652173914,7,0.009851777
5400,425899370,143336000,6500800.0,20,8,56,3.5535714285714284,0.492462311557789,6,0.19685553
5401,5176920,3996000,0.0,9,2,3,2.0,0.8333333333333334,84,0.36473152
5402,8832000,4784000,0.0,14,18,1,3.0,0.0,0,0.29374623
5403,1360483130,106680000,58425000.0,11,2,88,1.875,0.34545454545454546,4,0.0031476454
5404,35553400,9750000,0.0,22,10,5,2.6,0.6923076923076923,53,0.18054491
5405,183568400,138945400,11398000.0,11,0,15,2.6,0.1282051282051282,20,0.17518629
5406,11288360,4450000,1800000.0,17,19,7,3.1428571428571432,0.0,38,0.3172233
5407,383053560,72000000,0.0,0,8,37,4.0540540540540535,0.12,8,0.0976525
5408,646443240,134090000,203137600.0,11,18,76,2.171052631578948,0.3333333333333333,4,0.1790892
5409,88489920,24200000,13080000.0,9,8,26,1.6538461538461535,0.4883720930232558,12,0.31894252
5410,2870000,2870000,0.0,32,8,1,1.0,1.0,0,0.5171944
5411,4093000,3792000,0.0,11,11,1,3.0,1.0,0,0.27349147
5412,1176000,1127000,0.0,14,15,1,2.0,0.0,0,0.42075503
5413,665502070,51060000,5957000.0,22,22,110,2.136363636363636,0.33617021276595743,3,0.15460686
5414,652278100,391200000,4316000.0,41,8,18,4.222222222222221,0.6447368421052632,17,0.10608617
5415,4320930,2838000,2838000.0,9,0,9,4.888888888888889,0.045454545454545456,34,0.10181955
5416,612000,442000,0.0,0,9,1,8.0,0.0,0,0.5778811
5417,1375000,1375000,0.0,41,9,1,1.0,0.0,0,0.5635758
5418,24341880,8228000,0.0,5,7,12,10.916666666666664,0.8244274809160306,25,0.058128394
5419,103398050,25264800,1777500.0,0,18,43,2.372093023255814,0.3235294117647059,8,0.29550615
5420,6750000,6750000,0.0,6,15,1,1.0,1.0,0,0.7910582
5421,212726460,26496000,138972700.0,5,19,77,3.4545454545454546,0.19172932330827067,4,0.36089635
5422,57148500,18250000,19930000.0,0,19,21,3.0,0.15873015873015872,16,0.24724571
5423,283746030,15168000,0.0,5,6,68,4.205882352941177,0.2762237762237762,5,0.23571923
5424,2574000,2457000,0.0,6,15,1,2.0,0.0,0,0.90155965
5425,125398100,12730000,15294600.0,0,7,46,2.652173913043478,0.7377049180327869,7,0.18213998
5426,0,7410000,7410000.0,14,8,3,1.0,0.0,0,0.027125143
5427,5256850,4000000,0.0,0,7,7,4.142857142857143,0.4482758620689655,17,0.29048806
5428,75361800,20470000,0.0,22,19,15,1.5333333333333334,0.21739130434782608,21,0.25604334
5429,0,936000,975000.0,18,15,2,2.0,0.0,0,0.3121233
5430,209791570,30800000,18966300.0,9,5,20,5.6,0.3482142857142857,11,0.06367097
5431,8175700,2200000,295200.0,36,8,12,2.833333333333333,0.1176470588235294,16,0.095445015
5432,230183500,29484000,4777000.0,22,0,37,2.189189189189189,0.2345679012345679,9,0.054122847
5433,789000,570000,0.0,33,8,2,2.5,0.0,100,0.06750882
5434,14650900,4680000,300000.0,0,19,12,3.1666666666666665,0.3684210526315789,12,0.10113341
5435,396996540,72450000,3552000.0,41,11,42,1.9523809523809523,0.17073170731707318,7,0.043826926
5436,327100260,16192000,0.0,9,8,95,4.810526315789474,0.6017505470459519,3,0.14793745
5437,11225000,8750000,0.0,8,8,2,1.0,0.0,15,0.9073629
5438,273000,273000,0.0,35,14,1,1.0,0.0,0,0.55686265
5439,5227900,1852500,0.0,28,18,3,4.666666666666667,0.21428571428571427,76,0.4778236
5440,16034000,6534000,0.0,21,13,2,2.0,1.0,0,0.46899328
5441,89882910,14400000,19650000.0,13,8,36,2.055555555555556,0.08108108108108109,9,0.15943974
5442,560500,330000,0.0,29,8,2,2.5,0.4,58,0.677085
5443,168114420,12870000,4234000.0,0,1,54,2.4814814814814814,0.3880597014925373,6,0.13689275
5444,35491620,9200000,600000.0,0,8,37,5.081081081081081,0.24468085106382975,9,0.2213723
5445,109786470,15925000,7199000.0,34,22,37,3.6216216216216215,0.15671641791044774,9,0.06291069
5446,324453710,26575000,0.0,41,5,45,2.2666666666666666,0.29411764705882354,7,0.5863947
5447,142844400,11750000,2960000.0,34,11,117,10.769230769230768,0.3984126984126984,3,0.009974751
5448,4805430,1242000,0.0,0,8,8,3.25,0.19230769230769232,36,0.790013
5449,15743500,13200000,0.0,20,17,2,1.5,0.6666666666666666,26,0.3001651
5450,2256000,2256000,0.0,38,8,1,1.0,1.0,0,0.662812
5451,136402700,50370000,3011400.0,0,8,24,1.625,0.07692307692307693,12,0.13361534
5452,33156610,6785000,0.0,5,7,15,3.1333333333333333,0.10638297872340426,20,0.31421417
5453,5440000,5100000,0.0,11,18,1,2.0,0.0,0,0.30169308
5454,87768800,37920000,1582000.0,28,18,22,2.590909090909091,0.2280701754385965,15,0.4113166
5455,346419240,106050000,86101200.0,21,18,98,2.2346938775510203,0.1780821917808219,3,0.12103221
5456,1291400,862400,0.0,9,19,3,2.333333333333333,0.2857142857142857,52,0.54338473
5457,603047740,52120000,20656000.0,5,8,63,3.126984126984127,0.17258883248730966,5,0.05917606
5458,7650000,7650000,0.0,41,11,1,1.0,0.0,0,0.21549498
5459,180000,180000,0.0,33,19,1,1.0,0.0,0,0.41701972
5460,2189000,2189000,0.0,1,19,1,1.0,1.0,0,0.6688028
5461,14072590,6225000,0.0,5,19,13,2.1538461538461537,0.25,26,0.26557255
5462,18880000,9425000,0.0,6,6,3,1.3333333333333333,0.75,94,0.80334926
5463,25000,25000,0.0,31,19,1,1.0,0.0,0,0.57609105
5464,262631040,28320000,11386000.0,5,6,61,2.7540983606557377,0.4583333333333333,5,0.26595914
5465,100889200,34960000,0.0,22,2,14,1.2142857142857142,0.4705882352941176,23,0.9181457
5466,352935750,80240000,57000000.0,5,8,49,2.1020408163265305,0.0970873786407767,7,0.023211714
5467,134009080,12552000,20225000.0,5,8,110,4.9818181818181815,0.3832116788321168,3,0.12447451
5468,217962050,43550000,39902000.0,2,0,21,1.9047619047619049,0.35,15,0.4033219
5469,13967880,12000000,0.0,5,11,4,3.25,0.38461538461538464,80,0.49858472
5470,111336300,67100000,0.0,0,0,21,2.142857142857143,0.3333333333333333,16,0.5037083
5471,9377890,4625000,0.0,13,8,6,1.3333333333333333,0.0,33,0.58072734
5472,179339790,16500000,0.0,9,9,43,1.9534883720930232,0.07142857142857142,8,0.2773792
5473,16375500,7175000,425700.0,9,8,7,1.2857142857142858,0.3333333333333333,37,0.6746378
5474,172842650,29670000,20752000.0,27,8,29,2.689655172413793,0.0,11,0.2522845
5475,218714740,20218000,19478000.0,22,3,64,2.53125,0.5370370370370371,5,0.048311323
5476,95193950,42000000,720000.0,33,8,15,2.6666666666666665,0.4,13,0.24644971
5477,85657490,5750000,2139000.0,5,7,57,11.0,0.09250398724082937,6,0.011563403
5478,20417000,14850000,0.0,14,15,2,2.0,0.25,100,0.6037884
5479,565565310,25300000,1550000.0,5,11,121,3.446280991735537,0.2829736211031175,2,0.12210694
5480,138371750,76820000,0.0,5,19,32,3.25,0.08653846153846154,10,0.11921409
5481,26937400,8970000,0.0,5,19,14,2.5,0.6571428571428571,24,0.33359733
5482,14920500,9030000,0.0,32,19,2,2.5,0.2,53,0.574844
5483,85597600,25438000,12659000.0,22,15,13,1.9230769230769231,0.12,22,0.17022641
5484,85769140,51700000,0.0,9,8,30,2.6666666666666665,0.0625,11,0.18310328
5485,16930000,15250000,0.0,41,8,1,2.0,1.0,0,0.7187081
5486,136762310,14280000,8365300.0,9,0,51,3.901960784313725,0.3417085427135678,6,0.18520848
5487,139902740,10728000,14479000.0,5,8,44,2.9545454545454546,0.25384615384615383,7,0.07417938
5488,59370000,12000000,0.0,41,8,9,1.5555555555555556,0.5714285714285714,25,0.29473007
5489,59518700,12320000,0.0,22,8,17,1.8823529411764703,0.4375,19,0.49951637
5490,9667400,5975000,0.0,0,18,3,3.6666666666666665,0.6363636363636364,21,0.4980307
5491,109262440,20725000,0.0,5,11,17,2.8823529411764706,0.2653061224489796,19,0.32162783
5492,19454000,11704000,0.0,41,11,2,1.5,0.0,2,0.42651176
5493,422107220,33557000,42281200.0,5,18,62,3.4032258064516134,0.14691943127962084,5,0.12152221
5494,122569380,35000000,0.0,5,14,36,5.3055555555555545,0.32460732984293195,9,0.25427034
5495,5466000,3750000,0.0,21,2,2,1.5,0.0,22,0.5534458
5496,816000,816000,0.0,2,19,1,1.0,0.0,0,0.37848055
5497,5554300,4750000,2250000.0,0,11,8,2.5,0.4,27,0.6624304
5498,92763840,12357500,1344000.0,5,1,33,3.212121212121212,0.4433962264150944,10,0.19368061
5499,156635430,84000000,0.0,0,9,9,2.7777777777777777,0.08,37,0.23248479
5500,16913620,18854000,20108000.0,11,11,9,3.2222222222222223,0.5517241379310345,28,0.4837732
5501,1300000,1248000,0.0,12,10,1,2.0,1.0,0,0.41791204
5502,1188500,1112000,0.0,0,6,3,3.333333333333333,0.0,18,0.41798967
5503,178883720,42504000,33222500.0,22,10,52,2.4230769230769234,0.25396825396825395,6,0.012120677
5504,103862380,19176000,90000.0,0,3,82,3.182926829268293,0.2260536398467433,4,0.35471398
5505,70079690,27676000,15433000.0,5,3,9,4.888888888888889,0.6363636363636364,10,0.48977685
5506,22500000,12750000,0.0,41,8,2,1.0,0.0,58,0.06736721
5507,36189250,29098250,0.0,20,19,2,2.5,1.0,24,0.7655214
5508,25583860,16395000,0.0,0,8,3,7.666666666666668,0.8695652173913043,12,0.8434291
5509,16529700,5950000,4658000.0,20,19,13,2.6153846153846154,0.5,24,0.17867969
5510,84348840,11475000,5725000.0,0,8,26,2.8461538461538463,0.0945945945945946,13,0.0657932
5511,2540650,2225000,0.0,9,3,2,3.0,0.0,55,0.37395543
5512,29122500,5100000,0.0,22,10,8,1.375,0.5454545454545454,29,0.14862384
5513,263650,170400,0.0,5,15,1,4.0,0.0,0,0.79250646
5514,71749490,34818000,37719500.0,13,9,17,1.8235294117647056,0.2258064516129032,20,0.17866614
5515,28620950,4425000,0.0,0,19,54,3.611111111111111,0.12307692307692307,6,0.14181659
5516,110454160,20450000,3762500.0,5,19,30,2.966666666666667,0.2808988764044944,11,0.24266577
5517,7499200,2741200,0.0,0,11,3,3.0,0.0,84,0.35316822
5518,7976240,7820000,0.0,34,22,1,4.0,1.0,0,0.47606963
5519,2952300,1725000,0.0,20,11,1,5.0,1.0,0,0.70440316
5520,8700000,8700000,0.0,17,11,1,1.0,0.0,0,0.4061158
5521,191310500,70000000,209928000.0,0,9,40,3.3,0.19696969696969696,8,0.040847782
5522,1768000,1350000,0.0,5,8,2,1.5,0.0,7,0.7465883
5523,5097600,5097600,0.0,2,19,1,1.0,1.0,0,0.23425286
5524,81539720,25732800,3561000.0,9,11,18,6.666666666666668,0.5833333333333334,18,0.2842101
5525,2220000,1437500,0.0,17,8,2,2.0,0.0,46,0.63868934
5526,10095000,6670000,0.0,17,11,2,2.5,0.4,139,0.06723352
5527,358518860,29520000,10626000.0,5,19,46,3.5434782608695654,0.3680981595092024,7,0.13071153
5528,9561600,9561600,0.0,37,19,1,1.0,1.0,0,0.3336071
5529,52569600,12180000,0.0,20,8,13,2.0769230769230766,0.2962962962962963,13,0.5098063
5530,1920400,3072000,3200000.0,0,8,13,2.3076923076923075,0.06666666666666668,20,0.06906822
5531,138648790,15640000,0.0,0,10,23,3.4347826086956523,0.3924050632911392,13,0.56444424
5532,44245030,6250000,0.0,3,9,18,2.5,0.5111111111111111,17,0.20810121
5533,3950990,1601600,1601600.0,0,11,7,3.1428571428571432,0.4545454545454545,20,0.34939152
5534,72467660,12768000,12768000.0,9,11,25,3.04,0.1973684210526316,13,0.1081061
5535,260373100,51175000,237695000.0,11,18,73,1.7123287671232876,0.29600000000000004,4,0.03142624
5536,464016800,54396000,0.0,36,15,8,3.875,0.12903225806451613,18,0.24485697
5537,326495720,34965000,0.0,11,19,28,2.25,0.20634920634920634,12,0.065911725
5538,884000,330000,0.0,20,8,1,4.0,0.0,0,0.42214862
5539,381600,381600,0.0,28,19,1,1.0,1.0,0,0.5483444
5540,440120,84000,0.0,0,0,4,6.5,0.0,54,0.5872711
5541,180000,180000,0.0,40,8,1,1.0,0.0,0,0.46654496
5542,1345000,375000,0.0,18,15,4,1.25,0.2,74,0.5647042
5543,245268550,162955000,0.0,5,11,6,9.166666666666666,0.0,40,0.17916752
5544,27852560,11000000,0.0,17,9,4,2.5,0.0,57,0.68570757
5545,14434110,14434110,0.0,22,5,1,1.0,0.0,0,0.34441173
5546,57878980,10500000,7340000.0,9,19,27,3.814814814814815,0.11650485436893206,12,0.010491313
5547,100810340,7056000,0.0,5,19,29,3.0,0.11494252873563217,12,0.057870872
5548,308431630,32225000,8748000.0,5,11,28,3.2142857142857144,0.03333333333333333,12,0.104215175
5549,411217700,27300000,77586000.0,22,7,75,1.6,0.4083333333333333,4,0.021351116
5550,179422150,47385000,10050000.0,9,8,31,2.3870967741935485,0.6216216216216216,11,0.2923537
5551,16668000,29624000,18860000.0,22,8,3,1.0,0.3333333333333333,41,0.40215066
5552,12655000,9960000,10358400.0,41,15,6,1.6666666666666667,0.1,32,0.07297318
5553,381200,175000,0.0,20,8,2,2.0,0.0,11,0.82780766
5554,14005800,6128000,0.0,21,8,6,1.8333333333333333,0.18181818181818185,53,0.66017103
5555,371865940,25500000,4250000.0,0,10,69,2.739130434782609,0.25925925925925924,5,0.12298477
5556,21601000,4776000,110000.0,36,8,13,2.6153846153846154,0.2058823529411765,22,0.54910076
5557,1000000,950000,0.0,17,8,1,2.0,0.0,0,0.32857543
5558,48950800,30580000,0.0,27,8,8,2.25,0.1111111111111111,33,0.41330004
5559,1616520,207000,0.0,9,11,8,3.0,0.125,37,0.2608195
5560,121122000,8008000,1662000.0,14,22,39,3.9230769230769234,0.40522875816993453,9,0.005651871
5561,171869050,30240000,0.0,17,11,19,2.0,0.8947368421052632,18,0.32414472
5562,973790,797390,0.0,27,8,1,4.0,0.0,0,0.7277963
5563,48125000,26375000,0.0,41,8,3,1.0,0.0,103,0.12863168
5564,22780000,19625000,0.0,0,3,2,3.5,0.14285714285714285,158,0.2283821
5565,34276510,14250000,0.0,0,8,29,6.103448275862068,0.5084745762711864,11,0.6689946
5566,17190240,6960000,2775000.0,9,11,6,5.666666666666668,0.38235294117647056,52,0.32404882
5567,49923900,19530000,8284500.0,14,19,13,1.8461538461538465,0.125,11,0.40510553
5568,696558610,72840000,0.0,5,2,54,4.203703703703703,0.4977973568281938,6,0.56655765
5569,50402420,6144000,0.0,5,8,16,3.0625,0.3469387755102041,20,0.15918972
5570,4475000,4475000,0.0,6,9,1,1.0,0.0,0,0.6400784
5571,32616400,6705000,0.0,5,8,4,4.25,0.1176470588235294,77,0.46957815
5572,225465990,30430000,0.0,24,8,21,3.4285714285714284,0.2638888888888889,16,0.084732406
5573,360800,147500,0.0,0,11,2,4.5,0.0,129,0.63019955
5574,36310200,26964000,0.0,41,8,1,3.0,0.0,0,0.23776117
5575,34369220,9600000,0.0,9,19,12,2.583333333333333,0.25806451612903225,28,0.22964194
5576,77626430,14432000,298000.0,0,8,31,2.967741935483871,0.2391304347826087,11,0.36851323
5577,419815780,143520000,9024600.0,5,8,38,4.2631578947368425,0.21604938271604934,8,0.004720058
5578,33408490,10680000,0.0,5,22,19,2.3684210526315788,0.24444444444444444,18,0.36131254
5579,1178800,875000,0.0,5,8,2,2.0,0.0,38,0.59631497
5580,7287000,6279000,0.0,41,11,1,2.0,1.0,0,0.5989734
5581,173687630,53268000,56370000.0,0,5,23,5.565217391304348,0.15625,14,0.013098254
5582,30988200,16225000,0.0,7,8,2,1.5,0.6666666666666666,4,0.7080273
5583,29455890,7200000,5802000.0,9,22,54,4.907407407407407,0.08679245283018867,6,0.07682318
5584,7798400,4352000,0.0,0,8,10,4.5,0.04444444444444445,19,0.32273337
5585,6783000,4975000,0.0,41,9,3,2.0,0.3333333333333333,73,0.28310913
5586,55077900,12250000,1275000.0,41,18,11,2.5454545454545454,0.6428571428571429,27,0.1188465
5587,320000,320000,0.0,32,8,1,1.0,0.0,0,0.6572986
5588,126642880,19000000,0.0,41,19,20,1.65,0.3333333333333333,17,0.3289316
5589,37800,36400,0.0,30,19,1,2.0,0.0,0,0.7443926
5590,6431000,3576000,1360000.0,5,8,5,2.0,0.4,45,0.3452204
5591,90066800,15974400,0.0,5,3,17,8.529411764705884,0.5793103448275863,17,0.49915007
5592,47899000,45540000,0.0,20,8,4,1.75,0.0,17,0.33972543
5593,11840540,9744000,0.0,28,11,5,3.8,0.2631578947368421,49,0.09646287
5594,45577000,16325000,5676000.0,41,7,6,1.1666666666666667,0.42857142857142855,58,0.55682707
5595,18935000,17850000,0.0,17,11,2,2.0,0.25,2,0.44749478
5596,15493340,7286400,396000.0,0,0,5,2.8,0.7142857142857143,25,0.49125665
5597,1152000,1104000,0.0,17,8,1,2.0,0.0,0,0.75991863
5598,1181500850,71150000,62325000.0,39,17,86,2.755813953488372,0.5316455696202531,4,0.05557694
5599,7907500,3975000,0.0,0,10,22,5.5,0.1487603305785124,16,0.18688078
5600,4551200,3568000,0.0,17,18,2,2.0,0.25,29,0.23271212
5601,240520,154000,0.0,27,18,1,4.0,0.0,0,0.5701251
5602,230835160,14850000,56744900.0,36,9,67,2.6567164179104483,0.42696629213483145,5,0.034932774
5603,1144000,1144000,0.0,4,8,1,1.0,0.0,0,0.9326384
5604,3454300,1750000,0.0,21,8,2,1.0,0.0,112,0.852419
5605,4980000,2841600,0.0,21,11,1,2.0,1.0,0,0.56559414
5606,2975000,2475000,0.0,0,19,2,1.5,0.0,19,0.6202643
5607,252856900,23340000,8499000.0,5,2,137,4.642335766423359,0.17295597484276728,2,0.05244082
5608,26290760,2875000,0.0,9,11,35,8.714285714285714,0.2721311475409836,9,0.114937305
5609,4027000,3996000,0.0,2,15,2,1.5,0.0,14,0.71029496
5610,9450000,9450000,0.0,36,18,1,1.0,1.0,0,0.41409373
5611,168022400,29555000,0.0,41,5,15,3.2,0.02083333333333333,22,0.17780083
5612,20448060,3500000,2830000.0,5,11,24,3.9166666666666665,0.4361702127659575,12,0.06410486
5613,140819770,26376000,2832000.0,5,8,25,3.0,0.04,13,0.51750064
5614,1148500,708000,0.0,21,9,2,2.0,0.5,30,0.7299511
5615,288398660,37750000,0.0,13,8,70,2.185714285714285,0.2287581699346405,5,0.13405885
5616,3070250,552000,0.0,5,8,3,7.0,0.09523809523809523,24,0.788735
5617,103318560,23000000,0.0,0,19,22,2.3181818181818183,0.09803921568627452,15,0.41971254
5618,68307110,27300000,0.0,0,9,18,4.111111111111111,0.5135135135135135,15,0.51865894
5619,11452100,5725000,0.0,33,19,10,3.7,0.4864864864864865,30,0.4933778
5620,3718000,2868000,0.0,20,11,3,1.0,0.0,90,0.8270538
5621,54855220,17155200,0.0,5,19,18,2.833333333333333,0.27450980392156865,16,0.1772711
5622,48714990,19680000,11241000.0,0,11,10,2.7,0.5185185185185185,16,0.73979163
5623,442369690,54350000,13318200.0,36,19,64,3.734375,0.5564853556485355,5,0.41897154
5624,158210500,51000000,8910000.0,41,8,16,1.875,0.13333333333333333,20,0.048323207
5625,17803690,6782400,0.0,33,8,11,3.363636363636364,0.0,22,0.6982992
5626,78936350,14421000,0.0,27,2,35,2.4571428571428573,0.3488372093023256,8,0.76595294
5627,158838070,65320000,1425600.0,9,15,107,1.9719626168224298,0.3222748815165877,3,0.12358176
5628,3643200,3643200,0.0,22,11,1,1.0,0.0,0,0.23492277
5629,35352760,6575000,2492750.0,9,8,22,1.7727272727272727,0.35897435897435903,15,0.55872744
5630,63236000,32200000,0.0,0,19,7,2.2857142857142856,0.4375,27,0.2434142
5631,440055550,49929000,6600000.0,24,20,14,5.357142857142857,0.6,23,0.019383559
5632,10110000,9360000,0.0,17,10,1,4.0,0.0,0,0.62459797
5633,48859550,7950000,7546000.0,34,19,17,2.7058823529411766,0.06521739130434782,18,0.09974014
5634,434798500,28274400,0.0,9,11,103,6.0388349514563116,0.4758842443729904,3,0.23054914
5635,316353850,68000000,0.0,41,6,21,2.238095238095238,0.3617021276595745,15,0.18569662
5636,1401600,1401600,0.0,23,15,1,1.0,0.0,0,0.46277845
5637,208719160,30096000,250000.0,5,8,22,3.3181818181818183,0.1506849315068493,15,0.19344637
5638,8794250,3831800,0.0,5,8,9,2.0,0.3333333333333333,37,0.6131769
5639,112339890,19620000,6672000.0,0,8,24,2.0416666666666665,0.30612244897959184,14,0.18461396
5640,4885530,1750000,0.0,0,11,5,6.6,0.5454545454545454,51,0.70922893
5641,3780000,3780000,0.0,41,18,1,1.0,0.0,0,0.26381576
5642,254271650,18960000,0.0,41,19,30,3.1333333333333333,0.2872340425531915,12,0.12013434
5643,244327500,19032000,12548000.0,0,22,66,2.803030303030303,0.34054054054054056,5,0.12096191
5644,4653000,2475000,0.0,6,19,1,2.0,0.0,0,0.76814246
5645,49216380,31500000,0.0,9,8,22,2.3181818181818183,0.2549019607843137,16,0.4573006
5646,9918000,5368000,0.0,4,8,2,1.5,0.0,24,0.52884126
5647,6668470,4875000,0.0,5,3,3,3.0,0.1111111111111111,110,0.5178097
5648,111675160,12705000,0.0,5,8,95,6.684210526315789,0.16062992125984252,3,0.5876033
5649,15497450,9680000,0.0,28,9,4,1.75,0.14285714285714285,21,0.505117
5650,271745040,25829000,37980000.0,5,3,88,4.034090909090909,0.3183098591549296,4,0.032518253
5651,54062700,8583600,0.0,24,15,19,2.263157894736842,0.3023255813953488,17,0.13586996
5652,23117500,10450000,0.0,4,19,7,1.4285714285714286,0.2,27,0.6634602
5653,897000,897000,0.0,41,16,1,1.0,0.0,0,0.7293194
5654,46591470,13625000,0.0,9,11,4,4.75,0.05263157894736842,22,0.494265
5655,4031200,2671200,0.0,5,19,2,2.5,0.0,0,0.46152508
5656,8868000,6468000,0.0,40,11,1,2.0,1.0,0,0.59221816
5657,49714000,22155000,0.0,41,9,5,1.6,0.625,58,0.1474558
5658,326836850,150720000,3200000.0,22,19,27,1.9629629629629632,0.09433962264150944,11,0.0061274543
5659,2400000,2400000,0.0,3,8,1,1.0,0.0,0,0.8871858
5660,1148056830,173190000,385802000.0,0,9,47,4.404255319148937,0.3671497584541063,7,0.14880764
5661,29948700,11270000,12144000.0,9,11,9,11.888888888888891,0.3644859813084112,34,0.041121356
5662,17854690,3048000,0.0,9,17,8,4.0,0.0,40,0.3179762
5663,8064600,4865000,0.0,36,19,3,1.3333333333333333,0.25,33,0.62547314
5664,44245000,23870000,0.0,3,15,2,2.0,1.0,49,0.6298885
5665,30614330,8648000,0.0,0,22,13,3.2307692307692313,0.21428571428571427,24,0.50285774
5666,238450,202800,0.0,20,19,1,4.0,0.0,0,0.5925059
5667,6763300,3500000,0.0,0,8,2,5.0,0.1,71,0.53017366
5668,239403000,220800000,220800000.0,22,19,9,1.7777777777777777,0.625,23,0.36760843
5669,110625220,20608000,17732000.0,5,8,35,2.1142857142857143,0.17567567567567569,9,0.18390548
5670,833008100,84000000,0.0,11,19,55,1.9090909090909087,0.09523809523809523,6,0.029128034
5671,6962000,6732000,0.0,33,8,2,2.0,0.0,48,0.33677527
5672,10736000,10736000,0.0,41,19,1,1.0,0.0,0,0.062081713
5673,232559430,34960000,11970000.0,9,8,105,3.2666666666666666,0.2478134110787172,3,0.024267223
5674,131349700,25036000,0.0,3,8,7,4.142857142857143,0.20689655172413796,43,0.36245444
5675,103100140,13175000,8210540.0,5,8,14,2.8571428571428568,0.1,22,0.20258857
5676,455241840,137382000,23650000.0,5,11,82,5.439024390243904,0.4035874439461883,4,0.17717862
5677,21539750,5980000,8980000.0,5,8,14,2.5,0.14285714285714285,17,0.13013716
5678,2495000,1176000,0.0,40,19,2,2.0,1.0,112,0.7748851
5679,48210030,13750000,0.0,5,19,9,4.888888888888889,0.3409090909090909,28,0.55935633
5680,90470650,31850000,0.0,9,22,24,6.0,0.3472222222222222,14,0.18890679
5681,35300330,5664000,4218000.0,5,11,23,4.304347826086956,0.42424242424242425,14,0.16278343
5682,206976510,37800000,14533830.0,9,8,133,4.195488721804511,0.2885304659498208,2,0.09151009
5683,186649710,37500000,113574000.0,36,9,62,1.6774193548387095,0.36538461538461536,5,0.07571218
5684,3915660,1475000,0.0,20,11,5,4.2,0.3809523809523809,60,0.36694103
5685,58597100,19680000,0.0,20,15,14,2.571428571428572,0.6111111111111112,23,0.23795423
5686,18688700,4087500,0.0,24,22,8,2.875,0.43478260869565216,31,0.33248627
5687,4926600,2028000,0.0,5,18,4,3.25,0.6153846153846154,59,0.54184186
5688,5944000,3588000,0.0,0,19,2,4.5,0.4444444444444444,27,0.65458715
5689,1447430,350000,0.0,0,15,2,11.0,0.0,8,0.21326205
5690,11165000,9900000,0.0,16,3,2,1.0,1.0,3,0.7313077
5691,133423290,24223600,0.0,5,5,18,2.833333333333333,0.2352941176470588,19,0.53473
5692,1420800,1302400,0.0,4,9,1,2.0,0.0,0,0.3862578
5693,29215060,15600000,0.0,20,8,4,2.5,0.0,31,0.5821137
5694,129108000,17430000,10128000.0,5,5,21,2.7142857142857144,0.08771929824561403,16,0.26651493
5695,10708500,9250000,0.0,5,8,2,2.0,0.25,25,0.6486711
5696,84050,44400,0.0,9,15,1,3.0,0.0,0,0.88989633
